token_id,rank,rank_label,rarity_score,tier,kind,name,display_name,handle,special
4141,4912,4912/8817,2.781e-13,Common,generative,WizNerdz #4141,,,Standard
4221,4913,4913/8817,2.781e-13,Common,generative,WizNerdz #4221,,,Standard
7085,4914,4914/8817,2.782e-13,Common,generative,WizNerdz #7085,,,Standard
3742,4915,4915/8817,2.783e-13,Common,generative,WizNerdz #3742,,,Standard
929,4916,4916/8817,2.786e-13,Common,generative,WizNerdz #929,,,Standard
630,4917,4917/8817,2.789e-13,Common,generative,WizNerdz #630,,,Standard
7138,4918,4918/8817,2.791e-13,Common,generative,WizNerdz #7138,,,Standard
7771,4919,4919/8817,2.792e-13,Common,generative,WizNerdz #7771,,,Standard
8293,4920,4920/8817,2.792e-13,Common,generative,WizNerdz #8293,,,Standard
7133,4921,4921/8817,2.793e-13,Common,generative,WizNerdz #7133,,,Standard
4708,4922,4922/8817,2.794e-13,Common,generative,WizNerdz #4708,,,Standard
5310,4923,4923/8817,2.795e-13,Common,generative,WizNerdz #5310,,,Standard
3129,4924,4924/8817,2.797e-13,Common,generative,WizNerdz #3129,,,Standard
5797,4925,4925/8817,2.801e-13,Common,generative,WizNerdz #5797,,,Standard
7179,4926,4926/8817,2.801e-13,Common,generative,WizNerdz #7179,,,Standard
4038,4927,4927/8817,2.803e-13,Common,generative,WizNerdz #4038,,,Standard
4260,4928,4928/8817,2.806e-13,Common,generative,WizNerdz #4260,,,Standard
1060,4929,4929/8817,2.81e-13,Common,generative,WizNerdz #1060,,,Standard
2025,4930,4930/8817,2.812e-13,Common,generative,WizNerdz #2025,,,Standard
510,4931,4931/8817,2.814e-13,Common,generative,WizNerdz #510,,,Standard
380,4932,4932/8817,2.816e-13,Common,generative,WizNerdz #380,,,Standard
1891,4933,4933/8817,2.816e-13,Common,generative,WizNerdz #1891,,,Standard
6893,4934,4934/8817,2.819e-13,Common,generative,WizNerdz #6893,,,Standard
1278,4935,4935/8817,2.828e-13,Common,generative,WizNerdz #1278,,,Standard
7440,4936,4936/8817,2.829e-13,Common,generative,WizNerdz #7440,,,Standard
6388,4937,4937/8817,2.83e-13,Common,generative,WizNerdz #6388,,,Standard
2970,4938,4938/8817,2.831e-13,Common,generative,WizNerdz #2970,,,Standard
5122,4939,4939/8817,2.835e-13,Common,generative,WizNerdz #5122,,,Standard
5050,4940,4940/8817,2.835e-13,Common,generative,WizNerdz #5050,,,Standard
8443,4941,4941/8817,2.837e-13,Common,generative,WizNerdz #8443,,,Standard
6599,4942,4942/8817,2.838e-13,Common,generative,WizNerdz #6599,,,Standard
3453,4943,4943/8817,2.839e-13,Common,generative,WizNerdz #3453,,,Standard
8103,4944,4944/8817,2.841e-13,Common,generative,WizNerdz #8103,,,Standard
5817,4945,4945/8817,2.843e-13,Common,generative,WizNerdz #5817,,,Standard
7495,4946,4946/8817,2.848e-13,Common,generative,WizNerdz #7495,,,Standard
4832,4947,4947/8817,2.851e-13,Common,generative,WizNerdz #4832,,,Standard
6801,4948,4948/8817,2.857e-13,Common,generative,WizNerdz #6801,,,Standard
267,4949,4949/8817,2.857e-13,Common,generative,WizNerdz #267,,,Standard
1196,4950,4950/8817,2.861e-13,Common,generative,WizNerdz #1196,,,Standard
6059,4951,4951/8817,2.863e-13,Common,generative,WizNerdz #6059,,,Standard
2295,4952,4952/8817,2.863e-13,Common,generative,WizNerdz #2295,,,Standard
3857,4953,4953/8817,2.868e-13,Common,generative,WizNerdz #3857,,,Standard
882,4954,4954/8817,2.871e-13,Common,generative,WizNerdz #882,,,Standard
6546,4955,4955/8817,2.871e-13,Common,generative,WizNerdz #6546,,,Standard
7794,4956,4956/8817,2.873e-13,Common,generative,WizNerdz #7794,,,Standard
8002,4957,4957/8817,2.876e-13,Common,generative,WizNerdz #8002,,,Standard
7377,4958,4958/8817,2.876e-13,Common,generative,WizNerdz #7377,,,Standard
7620,4959,4959/8817,2.878e-13,Common,generative,WizNerdz #7620,,,Standard
2956,4960,4960/8817,2.878e-13,Common,generative,WizNerdz #2956,,,Standard
7879,4961,4961/8817,2.879e-13,Common,generative,WizNerdz #7879,,,Standard
1252,4962,4962/8817,2.886e-13,Common,generative,WizNerdz #1252,,,Standard
706,4963,4963/8817,2.888e-13,Common,generative,WizNerdz #706,,,Standard
8167,4964,4964/8817,2.888e-13,Common,generative,WizNerdz #8167,,,Standard
5766,4965,4965/8817,2.892e-13,Common,generative,WizNerdz #5766,,,Standard
8760,4966,4966/8817,2.896e-13,Common,generative,WizNerdz #8760,,,Standard
6535,4967,4967/8817,2.9e-13,Common,generative,WizNerdz #6535,,,Standard
4661,4968,4968/8817,2.906e-13,Common,generative,WizNerdz #4661,,,Standard
5177,4969,4969/8817,2.906e-13,Common,generative,WizNerdz #5177,,,Standard
6259,4970,4970/8817,2.907e-13,Common,generative,WizNerdz #6259,,,Standard
5718,4971,4971/8817,2.907e-13,Common,generative,WizNerdz #5718,,,Standard
6610,4972,4972/8817,2.911e-13,Common,generative,WizNerdz #6610,,,Standard
3800,4973,4973/8817,2.911e-13,Common,generative,WizNerdz #3800,,,Standard
1852,4974,4974/8817,2.915e-13,Common,generative,WizNerdz #1852,,,Standard
7871,4975,4975/8817,2.919e-13,Common,generative,WizNerdz #7871,,,Standard
4782,4976,4976/8817,2.919e-13,Common,generative,WizNerdz #4782,,,Standard
4761,4977,4977/8817,2.92e-13,Common,generative,WizNerdz #4761,,,Standard
6564,4978,4978/8817,2.92e-13,Common,generative,WizNerdz #6564,,,Standard
7277,4979,4979/8817,2.921e-13,Common,generative,WizNerdz #7277,,,Standard
3086,4980,4980/8817,2.924e-13,Common,generative,WizNerdz #3086,,,Standard
5018,4981,4981/8817,2.925e-13,Common,generative,WizNerdz #5018,,,Standard
5141,4982,4982/8817,2.929e-13,Common,generative,WizNerdz #5141,,,Standard
807,4983,4983/8817,2.931e-13,Common,generative,WizNerdz #807,,,Standard
8560,4984,4984/8817,2.935e-13,Common,generative,WizNerdz #8560,,,Standard
4765,4985,4985/8817,2.937e-13,Common,generative,WizNerdz #4765,,,Standard
2197,4986,4986/8817,2.938e-13,Common,generative,WizNerdz #2197,,,Standard
1316,4987,4987/8817,2.939e-13,Common,generative,WizNerdz #1316,,,Standard
8422,4988,4988/8817,2.94e-13,Common,generative,WizNerdz #8422,,,Standard
1578,4989,4989/8817,2.94e-13,Common,generative,WizNerdz #1578,,,Standard
5354,4990,4990/8817,2.942e-13,Common,generative,WizNerdz #5354,,,Standard
2944,4991,4991/8817,2.943e-13,Common,generative,WizNerdz #2944,,,Standard
3621,4992,4992/8817,2.944e-13,Common,generative,WizNerdz #3621,,,Standard
6447,4993,4993/8817,2.947e-13,Common,generative,WizNerdz #6447,,,Standard
7227,4994,4994/8817,2.948e-13,Common,generative,WizNerdz #7227,,,Standard
3717,4995,4995/8817,2.952e-13,Common,generative,WizNerdz #3717,,,Standard
2291,4996,4996/8817,2.952e-13,Common,generative,WizNerdz #2291,,,Standard
8068,4997,4997/8817,2.952e-13,Common,generative,WizNerdz #8068,,,Standard
4668,4998,4998/8817,2.952e-13,Common,generative,WizNerdz #4668,,,Standard
3091,4999,4999/8817,2.953e-13,Common,generative,WizNerdz #3091,,,Standard
5112,5000,5000/8817,2.954e-13,Common,generative,WizNerdz #5112,,,Standard
6649,5001,5001/8817,2.955e-13,Common,generative,WizNerdz #6649,,,Standard
3436,5002,5002/8817,2.956e-13,Common,generative,WizNerdz #3436,,,Standard
4709,5003,5003/8817,2.957e-13,Common,generative,WizNerdz #4709,,,Standard
4405,5004,5004/8817,2.961e-13,Common,generative,WizNerdz #4405,,,Standard
122,5005,5005/8817,2.962e-13,Common,generative,WizNerdz #122,,,Standard
3782,5006,5006/8817,2.967e-13,Common,generative,WizNerdz #3782,,,Standard
195,5007,5007/8817,2.971e-13,Common,generative,WizNerdz #195,,,Standard
2485,5008,5008/8817,2.975e-13,Common,generative,WizNerdz #2485,,,Standard
563,5009,5009/8817,2.98e-13,Common,generative,WizNerdz #563,,,Standard
5565,5010,5010/8817,2.983e-13,Common,generative,WizNerdz #5565,,,Standard
6508,5011,5011/8817,2.984e-13,Common,generative,WizNerdz #6508,,,Standard
8423,5012,5012/8817,2.984e-13,Common,generative,WizNerdz #8423,,,Standard
6796,5013,5013/8817,2.995e-13,Common,generative,WizNerdz #6796,,,Standard
2176,5014,5014/8817,3e-13,Common,generative,WizNerdz #2176,,,Standard
5249,5015,5015/8817,3e-13,Common,generative,WizNerdz #5249,,,Standard
641,5016,5016/8817,3.004e-13,Common,generative,WizNerdz #641,,,Standard
8344,5017,5017/8817,3.004e-13,Common,generative,WizNerdz #8344,,,Standard
2470,5018,5018/8817,3.006e-13,Common,generative,WizNerdz #2470,,,Standard
2282,5019,5019/8817,3.01e-13,Common,generative,WizNerdz #2282,,,Standard
4569,5020,5020/8817,3.01e-13,Common,generative,WizNerdz #4569,,,Standard
4958,5021,5021/8817,3.011e-13,Common,generative,WizNerdz #4958,,,Standard
4885,5022,5022/8817,3.011e-13,Common,generative,WizNerdz #4885,,,Standard
3544,5023,5023/8817,3.015e-13,Common,generative,WizNerdz #3544,,,Standard
3660,5024,5024/8817,3.017e-13,Common,generative,WizNerdz #3660,,,Standard
3887,5025,5025/8817,3.018e-13,Common,generative,WizNerdz #3887,,,Standard
4324,5026,5026/8817,3.018e-13,Common,generative,WizNerdz #4324,,,Standard
8537,5027,5027/8817,3.018e-13,Common,generative,WizNerdz #8537,,,Standard
8830,5028,5028/8817,3.019e-13,Common,generative,WizNerdz #8830,,,Standard
8259,5029,5029/8817,3.023e-13,Common,generative,WizNerdz #8259,,,Standard
2769,5030,5030/8817,3.023e-13,Common,generative,WizNerdz #2769,,,Standard
3362,5031,5031/8817,3.026e-13,Common,generative,WizNerdz #3362,,,Standard
8497,5032,5032/8817,3.028e-13,Common,generative,WizNerdz #8497,,,Standard
6543,5033,5033/8817,3.028e-13,Common,generative,WizNerdz #6543,,,Standard
7173,5034,5034/8817,3.029e-13,Common,generative,WizNerdz #7173,,,Standard
4705,5035,5035/8817,3.034e-13,Common,generative,WizNerdz #4705,,,Standard
4111,5036,5036/8817,3.035e-13,Common,generative,WizNerdz #4111,,,Standard
5830,5037,5037/8817,3.04e-13,Common,generative,WizNerdz #5830,,,Standard
4064,5038,5038/8817,3.04e-13,Common,generative,WizNerdz #4064,,,Standard
1442,5039,5039/8817,3.041e-13,Common,generative,WizNerdz #1442,,,Standard
7719,5040,5040/8817,3.043e-13,Common,generative,WizNerdz #7719,,,Standard
1373,5041,5041/8817,3.044e-13,Common,generative,WizNerdz #1373,,,Standard
77,5042,5042/8817,3.044e-13,Common,generative,WizNerdz #77,,,Standard
6331,5043,5043/8817,3.045e-13,Common,generative,WizNerdz #6331,,,Standard
4611,5044,5044/8817,3.047e-13,Common,generative,WizNerdz #4611,,,Standard
6532,5045,5045/8817,3.049e-13,Common,generative,WizNerdz #6532,,,Standard
5971,5046,5046/8817,3.05e-13,Common,generative,WizNerdz #5971,,,Standard
6993,5047,5047/8817,3.05e-13,Common,generative,WizNerdz #6993,,,Standard
5217,5048,5048/8817,3.05e-13,Common,generative,WizNerdz #5217,,,Standard
2007,5049,5049/8817,3.051e-13,Common,generative,WizNerdz #2007,,,Standard
7281,5050,5050/8817,3.054e-13,Common,generative,WizNerdz #7281,,,Standard
1817,5051,5051/8817,3.054e-13,Common,generative,WizNerdz #1817,,,Standard
7659,5052,5052/8817,3.055e-13,Common,generative,WizNerdz #7659,,,Standard
8194,5053,5053/8817,3.06e-13,Common,generative,WizNerdz #8194,,,Standard
6501,5054,5054/8817,3.06e-13,Common,generative,WizNerdz #6501,,,Standard
1621,5055,5055/8817,3.064e-13,Common,generative,WizNerdz #1621,,,Standard
4924,5056,5056/8817,3.064e-13,Common,generative,WizNerdz #4924,,,Standard
3833,5057,5057/8817,3.067e-13,Common,generative,WizNerdz #3833,,,Standard
7476,5058,5058/8817,3.067e-13,Common,generative,WizNerdz #7476,,,Standard
4636,5059,5059/8817,3.071e-13,Common,generative,WizNerdz #4636,,,Standard
5538,5060,5060/8817,3.073e-13,Common,generative,WizNerdz #5538,,,Standard
8697,5061,5061/8817,3.074e-13,Common,generative,WizNerdz #8697,,,Standard
7391,5062,5062/8817,3.077e-13,Common,generative,WizNerdz #7391,,,Standard
1159,5063,5063/8817,3.084e-13,Common,generative,WizNerdz #1159,,,Standard
749,5064,5064/8817,3.085e-13,Common,generative,WizNerdz #749,,,Standard
2318,5065,5065/8817,3.086e-13,Common,generative,WizNerdz #2318,,,Standard
2735,5066,5066/8817,3.09e-13,Common,generative,WizNerdz #2735,,,Standard
5815,5067,5067/8817,3.096e-13,Common,generative,WizNerdz #5815,,,Standard
3496,5068,5068/8817,3.097e-13,Common,generative,WizNerdz #3496,,,Standard
609,5069,5069/8817,3.098e-13,Common,generative,WizNerdz #609,,,Standard
5110,5070,5070/8817,3.102e-13,Common,generative,WizNerdz #5110,,,Standard
3820,5071,5071/8817,3.103e-13,Common,generative,WizNerdz #3820,,,Standard
1376,5072,5072/8817,3.104e-13,Common,generative,WizNerdz #1376,,,Standard
7689,5073,5073/8817,3.104e-13,Common,generative,WizNerdz #7689,,,Standard
2042,5074,5074/8817,3.11e-13,Common,generative,WizNerdz #2042,,,Standard
4627,5075,5075/8817,3.112e-13,Common,generative,WizNerdz #4627,,,Standard
7886,5076,5076/8817,3.114e-13,Common,generative,WizNerdz #7886,,,Standard
6133,5077,5077/8817,3.117e-13,Common,generative,WizNerdz #6133,,,Standard
3279,5078,5078/8817,3.118e-13,Common,generative,WizNerdz #3279,,,Standard
3349,5079,5079/8817,3.12e-13,Common,generative,WizNerdz #3349,,,Standard
621,5080,5080/8817,3.121e-13,Common,generative,WizNerdz #621,,,Standard
7187,5081,5081/8817,3.127e-13,Common,generative,WizNerdz #7187,,,Standard
4179,5082,5082/8817,3.129e-13,Common,generative,WizNerdz #4179,,,Standard
3747,5083,5083/8817,3.131e-13,Common,generative,WizNerdz #3747,,,Standard
969,5084,5084/8817,3.131e-13,Common,generative,WizNerdz #969,,,Standard
2853,5085,5085/8817,3.133e-13,Common,generative,WizNerdz #2853,,,Standard
2898,5086,5086/8817,3.134e-13,Common,generative,WizNerdz #2898,,,Standard
8267,5087,5087/8817,3.136e-13,Common,generative,WizNerdz #8267,,,Standard
3650,5088,5088/8817,3.141e-13,Common,generative,WizNerdz #3650,,,Standard
1801,5089,5089/8817,3.145e-13,Common,generative,WizNerdz #1801,,,Standard
1876,5090,5090/8817,3.152e-13,Common,generative,WizNerdz #1876,,,Standard
8077,5091,5091/8817,3.157e-13,Common,generative,WizNerdz #8077,,,Standard
5783,5092,5092/8817,3.159e-13,Common,generative,WizNerdz #5783,,,Standard
8772,5093,5093/8817,3.159e-13,Common,generative,WizNerdz #8772,,,Standard
2995,5094,5094/8817,3.16e-13,Common,generative,WizNerdz #2995,,,Standard
5461,5095,5095/8817,3.161e-13,Common,generative,WizNerdz #5461,,,Standard
166,5096,5096/8817,3.164e-13,Common,generative,WizNerdz #166,,,Standard
2407,5097,5097/8817,3.165e-13,Common,generative,WizNerdz #2407,,,Standard
5417,5098,5098/8817,3.166e-13,Common,generative,WizNerdz #5417,,,Standard
6739,5099,5099/8817,3.167e-13,Common,generative,WizNerdz #6739,,,Standard
8828,5100,5100/8817,3.168e-13,Common,generative,WizNerdz #8828,,,Standard
1798,5101,5101/8817,3.172e-13,Common,generative,WizNerdz #1798,,,Standard
2031,5102,5102/8817,3.174e-13,Common,generative,WizNerdz #2031,,,Standard
5680,5103,5103/8817,3.174e-13,Common,generative,WizNerdz #5680,,,Standard
6684,5104,5104/8817,3.175e-13,Common,generative,WizNerdz #6684,,,Standard
2783,5105,5105/8817,3.179e-13,Common,generative,WizNerdz #2783,,,Standard
3010,5106,5106/8817,3.181e-13,Common,generative,WizNerdz #3010,,,Standard
3415,5107,5107/8817,3.182e-13,Common,generative,WizNerdz #3415,,,Standard
6764,5108,5108/8817,3.185e-13,Common,generative,WizNerdz #6764,,,Standard
6709,5109,5109/8817,3.188e-13,Common,generative,WizNerdz #6709,,,Standard
3579,5110,5110/8817,3.194e-13,Common,generative,WizNerdz #3579,,,Standard
7042,5111,5111/8817,3.199e-13,Common,generative,WizNerdz #7042,,,Standard
6047,5112,5112/8817,3.2e-13,Common,generative,WizNerdz #6047,,,Standard
4137,5113,5113/8817,3.2e-13,Common,generative,WizNerdz #4137,,,Standard
4316,5114,5114/8817,3.201e-13,Common,generative,WizNerdz #4316,,,Standard
1114,5115,5115/8817,3.202e-13,Common,generative,WizNerdz #1114,,,Standard
2745,5116,5116/8817,3.207e-13,Common,generative,WizNerdz #2745,,,Standard
4222,5117,5117/8817,3.208e-13,Common,generative,WizNerdz #4222,,,Standard
1643,5118,5118/8817,3.21e-13,Common,generative,WizNerdz #1643,,,Standard
3057,5119,5119/8817,3.212e-13,Common,generative,WizNerdz #3057,,,Standard
5255,5120,5120/8817,3.214e-13,Common,generative,WizNerdz #5255,,,Standard
6233,5121,5121/8817,3.214e-13,Common,generative,WizNerdz #6233,,,Standard
631,5122,5122/8817,3.216e-13,Common,generative,WizNerdz #631,,,Standard
8072,5123,5123/8817,3.216e-13,Common,generative,WizNerdz #8072,,,Standard
2730,5124,5124/8817,3.217e-13,Common,generative,WizNerdz #2730,,,Standard
8324,5125,5125/8817,3.217e-13,Common,generative,WizNerdz #8324,,,Standard
1079,5126,5126/8817,3.218e-13,Common,generative,WizNerdz #1079,,,Standard
8551,5127,5127/8817,3.219e-13,Common,generative,WizNerdz #8551,,,Standard
3524,5128,5128/8817,3.224e-13,Common,generative,WizNerdz #3524,,,Standard
6144,5129,5129/8817,3.226e-13,Common,generative,WizNerdz #6144,,,Standard
5754,5130,5130/8817,3.226e-13,Common,generative,WizNerdz #5754,,,Standard
1846,5131,5131/8817,3.227e-13,Common,generative,WizNerdz #1846,,,Standard
6984,5132,5132/8817,3.234e-13,Common,generative,WizNerdz #6984,,,Standard
5637,5133,5133/8817,3.237e-13,Common,generative,WizNerdz #5637,,,Standard
2094,5134,5134/8817,3.238e-13,Common,generative,WizNerdz #2094,,,Standard
8333,5135,5135/8817,3.242e-13,Common,generative,WizNerdz #8333,,,Standard
8616,5136,5136/8817,3.246e-13,Common,generative,WizNerdz #8616,,,Standard
8787,5137,5137/8817,3.251e-13,Common,generative,WizNerdz #8787,,,Standard
4833,5138,5138/8817,3.254e-13,Common,generative,WizNerdz #4833,,,Standard
6045,5139,5139/8817,3.255e-13,Common,generative,WizNerdz #6045,,,Standard
5724,5140,5140/8817,3.257e-13,Common,generative,WizNerdz #5724,,,Standard
3564,5141,5141/8817,3.258e-13,Common,generative,WizNerdz #3564,,,Standard
7991,5142,5142/8817,3.261e-13,Common,generative,WizNerdz #7991,,,Standard
4096,5143,5143/8817,3.264e-13,Common,generative,WizNerdz #4096,,,Standard
3825,5144,5144/8817,3.265e-13,Common,generative,WizNerdz #3825,,,Standard
4883,5145,5145/8817,3.265e-13,Common,generative,WizNerdz #4883,,,Standard
3070,5146,5146/8817,3.265e-13,Common,generative,WizNerdz #3070,,,Standard
4861,5147,5147/8817,3.273e-13,Common,generative,WizNerdz #4861,,,Standard
2699,5148,5148/8817,3.277e-13,Common,generative,WizNerdz #2699,,,Standard
7748,5149,5149/8817,3.278e-13,Common,generative,WizNerdz #7748,,,Standard
6143,5150,5150/8817,3.282e-13,Common,generative,WizNerdz #6143,,,Standard
7613,5151,5151/8817,3.287e-13,Common,generative,WizNerdz #7613,,,Standard
8124,5152,5152/8817,3.288e-13,Common,generative,WizNerdz #8124,,,Standard
1743,5153,5153/8817,3.29e-13,Common,generative,WizNerdz #1743,,,Standard
5993,5154,5154/8817,3.29e-13,Common,generative,WizNerdz #5993,,,Standard
5271,5155,5155/8817,3.29e-13,Common,generative,WizNerdz #5271,,,Standard
3344,5156,5156/8817,3.296e-13,Common,generative,WizNerdz #3344,,,Standard
3231,5157,5157/8817,3.299e-13,Common,generative,WizNerdz #3231,,,Standard
3903,5158,5158/8817,3.308e-13,Common,generative,WizNerdz #3903,,,Standard
82,5159,5159/8817,3.309e-13,Common,generative,WizNerdz #82,,,Standard
7857,5160,5160/8817,3.309e-13,Common,generative,WizNerdz #7857,,,Standard
2543,5161,5161/8817,3.31e-13,Common,generative,WizNerdz #2543,,,Standard
5250,5162,5162/8817,3.313e-13,Common,generative,WizNerdz #5250,,,Standard
600,5163,5163/8817,3.314e-13,Common,generative,WizNerdz #600,,,Standard
8439,5164,5164/8817,3.314e-13,Common,generative,WizNerdz #8439,,,Standard
6562,5165,5165/8817,3.315e-13,Common,generative,WizNerdz #6562,,,Standard
1683,5166,5166/8817,3.315e-13,Common,generative,WizNerdz #1683,,,Standard
18,5167,5167/8817,3.315e-13,Common,generative,WizNerdz #18,,,Standard
8588,5168,5168/8817,3.32e-13,Common,generative,WizNerdz #8588,,,Standard
5912,5169,5169/8817,3.322e-13,Common,generative,WizNerdz #5912,,,Standard
5666,5170,5170/8817,3.323e-13,Common,generative,WizNerdz #5666,,,Standard
8108,5171,5171/8817,3.323e-13,Common,generative,WizNerdz #8108,,,Standard
1903,5172,5172/8817,3.324e-13,Common,generative,WizNerdz #1903,,,Standard
3032,5173,5173/8817,3.325e-13,Common,generative,WizNerdz #3032,,,Standard
8350,5174,5174/8817,3.329e-13,Common,generative,WizNerdz #8350,,,Standard
7494,5175,5175/8817,3.333e-13,Common,generative,WizNerdz #7494,,,Standard
131,5176,5176/8817,3.334e-13,Common,generative,WizNerdz #131,,,Standard
6864,5177,5177/8817,3.334e-13,Common,generative,WizNerdz #6864,,,Standard
934,5178,5178/8817,3.335e-13,Common,generative,WizNerdz #934,,,Standard
6572,5179,5179/8817,3.34e-13,Common,generative,WizNerdz #6572,,,Standard
7223,5180,5180/8817,3.347e-13,Common,generative,WizNerdz #7223,,,Standard
